EXT_ID,IsWalmart,text,TARGET,Walmart,TRADER JOES,WALGREEN,EXPECT MORE PAY LESS,Save money. Live better.,text_length
58c08134e4b0d23e3773a4c0,,". = I II?¢G??""
Save money. Lime be??ter.

Ii 6'10 ) 3211 - 51105
M???NLBEH HDBEFT NICHOL30N
. IZI PETER PRN RD
?¢G?? INhEPEHUENCI 08 6?301
ST?¢G?? 02593 0P0 005048 0E?? 10 Tan 06034
M9015 t???l 002113|50124 r 2.5

LEN! CHISHNE 00138001hh0F F
[C 91229 001300044608 F

PIiZ??? 001300004718 F
1 CUIS???NE 0003800|003h F
R '

H

n
I lFE ' 385631200277 f

LC
LE
FR 1 .
GU F HF 060538818716 f
?¢FG01101?¢G?? 011155 00210000110021 1?¢G??
5000 01?¢FGnn 101342000011 1
01 100151 00 101011210110 1
$0010 1 000 107074712454 1
000 00 ?¢FG003 101310000115 1
00 JP [0100 100500010717 1
$10 ?¢FG01E31 002100004474 1
101 301000 102100000311 1
00040 10000 107000004140 1
00010 101150 100101004024 F
00000 001100 10210000 270 1
00014 101135 102101004024 F
000 101001 10947000?¢G??001
[0011 .011 102100000201
000331 104175102036
0003/0101; 1001?¢G??3102045
0010 0105 10290000002?
1003 1201 107074210707
1005 1201 107014112707
1005 1201 107074317707 ;
?¢G??11 071010 14101 *1
1041 1001 107014110101
05_5001000 102309011004
001:2 11 1024-0010900 '
1001 510 011 100210001401 1
010:00: s10 100000000143 1
0010 4100 00 101111020000 1
0004100 100 1131001.101: .
010 00100 10000000400211
0705 11- u 1 10 10.00
0000 004400004400 1
0000 _ 004400000327 1
0100011 0011 10442004'100 1
15.101 PlTR 102900002070 1
51041 0100 0 1000000000111
$1001 1100 0 100000000070 1
1000.300 NIX 000210000491 F
JhlLU FUD ?¢G?01300020445 0
JE1L??? 100 104300020445 1
GOLDEN ERHH J0]60002?510 F
PRk???IM?? 300400002477 f
IL QPPLE 302804205112 F
30011010001 307374210900 i
MES CHM ??ll 302700000006 f
SREILSIRHCRM C018?4?10980 F
SHEILSIRHCRM 000874210980 F",0,0,0,0,0,1,250
58bd7e94e4b0d23e3773869b,,"See back of receipt For your chance
to win $1000

ID #: 7L02TN147V1N

I
Wallmart 3.3-

Save money. Live better.

( 21? ) 355 - 5845
MHNHEER TERRY COVEY
505 S DUNLHP ??VE
S??VUY IL 618i
ST?? 03255 DP?¢G?? 005651 TE# 52 TR?¢G?? 06899
** RETRIEVED lR???NS??CTION 48501454145 *
SUISSE C???F 004300000458 F 2.96 Y
PEPPER GRIND 005210074604 F 1.96 Y
** RETRIEVED ITEMS COMPLETE *
SUBTOTRL 4.92
THX 2 1.000 X 0.05
TOTRL 4.97
E08 CHECK TEND 4.97
CHHNGE DUE 0.00

Uhen you pau bu check, you authorize
us to use Its information to Process
an Electronic Funds Transfer (EFT) or
a draft drawn on your account, or to
Process the Payment as a check. If
Payment ls returned unpaid. you
authorize collection of sour Payment
and the Return Fee below bu EFT(s) or
draftts) drawn on uour account. Call
888-905-3388 with any questions
3 ITEMS SOLD 2
T08 4223 0276 2799 8894
111111111.?¢G?
Store r 1 t 10 h6:1
ece P s on your
a3. P one. Ualnart P

?¢G?mm 11111111 I11 I 1111i 1111111qu",0,1,0,0,0,1,177
58bd8615e4b0d23e3773870b,,"?¢G??l
Walmart ,5.

Save money. Live better.

( 563 ) 359 - 0023
M???N???EER DRNIEL KOSHER
5811 ELHURE 00E
DAUENPDRI 10 52007 F
SI?? 01241 DP?? 004505 1E0'0? 100 04407
00E011ES 001600027505 3,14
MUNCHIES 002040000520 .20
BISQUELK 20 001600042000
HONEY H010 004400000463
PINEAPPLE 003090000407
0000 30000 003620000250
SYRUP 00430000003?
008000005 007159200174
1 NIIK 0018i4235100
FHIIUS 002040050920
000 PK 11000 004300095520 1
0K0 PK IIHUH 004100095570 I
0 01 s ;00 0.22 I
011100 0:I.':511HI?.10?3?¢G??1'I I 1
BRE00 00:0I0080237 I i
00 Ians I31 00/0/4YU3610 F I
EU SNK PIHIL 0030/4204051 2
0011? 000 002430004120 1 I.
50183 00113 002430004130 i I. '
I
I
0
0

ON?¢G????¢G??C?¢G??Mm?¢G???OFJN'Q

30000 IRKF 002450004100 1
$000K LAKE 007430004100 I 0
50010101 is,""
[114:1 3.000% .
10101 3?.
50000100 [000 IEND 12.""
U150 IEND 241
0150 ?¢FG10011 *#** #*?¢FD4 444* 3310 I 4
APPRUURI 0 000250
REF 0 1042000314
10008 10 - 467065541149259
0011001100 "" KJED
PAYMENI SERUICE ~ E

010 00000000031010

10 342L381?¢FGDZ?¢FG88E08
IERHINRL I SE010244
400 SlEH??lURE REQUIRED

03/06/17 09:02:52
CHRNEE DUE 0.00

222;Z???=::.=3< ?¢G?15:12:2?¢G???732",0,1,0,0,0,1,172
58bc60d0e4b0d23e377375d6,,"ID #: 7L037860790

Save money. Live better.

( 9311' 738 3225
MANAGER RICKY HOUSE
202 SAN WALTON DR
SPARTA IN 38583
??¡Ó)I?¢G? 0058/ 0P"" 009043 TI_# 43 IR"" 05833
MIRIIA NHIIE. 0072 2?¢G??5001126 F .98
BRI_AD_ ?¢G?? 002412601165 F -28
BIRD 1000 002149600122 .94
2 HIIK 007874235187 F .15
MAYIIEID 1C 007524323502 F .97
IAICH BOXES 007314909651 .97
ICIHERG 002791804061 F .18
PINEAPPLI 007490406002 I .48
CUCUMBER 000000004062KI
3 AI 1 FOR 0.68 .04
PANIIES 007533869880 .97
SHOWER IINER 075680910528 .14
GV SC CI CH3 007874237235 F .84
CHEESE 002100005516 F .50
(MHSE WHNWMWB5F 50
CHEESE 002100005495 E .50
DR PEPPER 007800008246 I .38
MI DEW DI 2L 001200000746 E .00
MI DEW DI 2L 001200000746 F .00
HI DEW DI 2L 001200000746 F .00
SUBTOTAL .82
TAX 1 9.250 x 2.13
IAX 2 7.250 X 2.52
TOTAL 62.47
VISA TEND 62.47
ACCOUNI # waxx xxx: xxx: 3212 S

APPROVAL # 215072
REI # 1042000314

TRANS ID ~ 387064664399207
VALIDATION ~ HTS'
PAYMENT SERVICE E
TERMINAL # 50010362

VHprmwmwmmw wwwmwwww
z:;::;xr<-<-<-<><><za 2323xv<?¢G??<:K-<-<

UT

 

12:27:31",0,0,0,0,0,1,174
58bcabf7e4b0d23e37737ed3,,"SUPERCENTER
c 715 ) 359 ~ 2282
nannaea PETER SCHLUTZ
STORE #2127
871 02127 074 007308 151 08 781 04398
707 YOGURT 007047040388 F
coupou 70470 057047092800 F
8.382 15007 004400004792 F
18 UNIV TUBE 003501188935
18 UNIV TUBE 003501188988
BEHNS 003940001700
BLHCK BERNS 003940001880
BLHCK BERNS 003940001880
REESE UHFER 003400048502
PF HG CR SUR 001410008543
28 OZ 004178007275

COUPON 41780 054178000000
SUBTOTRL

THX 1 5. 500%
TUTRL
UIC TENU
VISH TEND 16. 34
CHHSE VISH **** **** **** 0852 I 2
HPPROVHL 3 065820
REF # 1042000314
TRHNS ID * 387063717524736
VHLIDRTION - NDN6
PRYHENT SERVICE ~ E

RID 80000000031010
TC ECFEHT6CHZ37FOHF
TERHINHL 3 80010662
*NO SIGNRTURE REQUIRED

03/04/17 13:55:55
CHHNGE DUE 0.00

OOOOHNN?¢G???l?¢G??
mm?¢G???uosmcooooioo
Nwmmooouooo

0
U
N
X
X
0
0
0
X
0
N
-U

N
O-?¢G??AUTNd
??30000.5

N
(?¢G?N

0.301

NOW

.1
.5

EFT HIE PHY FROM PRIMARY
5 74 TOTHL PURCHHSE
HLCUUNT 3 **** 888* **** 5354 g

REF # 706300514784 . V
NETUURK ID. 333$ HPPR CODE 71721?

13' 55: 32

#ITEHS2 SOLD 10
H733 5313 88812 7160

111 11 1111111111111111111111111111111111111111111111111111111",0,0,0,0,0,0,178
58b76012e4b0d23e37735031,,"\?¢G?? .
Walmart 1.: ?¢G??

Save money. Live better.

   

..1 "" 1 ""x 110311
mm ,1. HA11'IHVAM1N11
?¢G?? mu. A111N 1211
VHWMAHN H1 44?¢G??1?¢G??}

a ?¢G??11 ?¢G??11?¢G? a)?¢G?? 111.1?¢G?? 18 11?¢G??! '0?¢G?? 11?¢G??1-11?¢G??1
' ""W *. \H'1h1111111?¢G??iw117 i 1x1
01* 1M1 ?¢G??ch 11111811011112.1210 2 07
NH ?¢G??HIM 1111' 015xnx0810bl-1 7 .01)
?¢G?1 1&4 ??In 01M 11nxuun118x1; 4 85
k 1111111101 A} ?¢G??~ 11115501)11?¢G??)?¢G??)b62 1 2. 78
?¢G?? 1310 001?¢G?? 11114103308004 1 2 20

I8
110
1111
00
00
'32

r1 80101180 001410008047 1 1.
[Han s1RAw 0108/3191550 1
(HPwK H0181 UUJbbUU828UU 1
cHPwK H0181 UU$ULUU??¡Ó28UU 1.
P18 R1418 :.~UN 111;??711hl8888/ t)
5PAhH1111Ub 008100021224 1 1.
10 {1 15 bPK 001874201021 4 43
100A31 HPS UbbllBl/Jld/H 2 98
PN CH 88 1/ 008087818283 4.97
???0011N0 011 007874214283 3,98
C1OROX 011 004460030819 1,74
CI ORIG 002410010685 1 2 54
B C 004200048100 9
0V 1E0 BOX 068113113249 3

L48
.9)

XXZXXXXXZ?¢G????¢G??XXXZZCXXXX

11010111 BANKL?¢G??ARD IRANSACI 10N

IERMINAL # 80010007
IRANSACIION N01 00HP1111
03/01/17 18:38;0?

81111101 A1 82 . 39

IAX 1 8.000 X 3.11
101 A1 65) . 50

1RD?¢G?? ?¢G?ND 8550
CHANG DUE 0.00

111 01011 PAY 1ROM PRIMARY
65.50 101711 PURCHASE
Debit nu mum xxxx 99/6 I 1

REF # 100000750755
NFIHORK 10. 0056 APPR CODE 841006

Debi 1
A10 A0000000042203

TC CDQ4747A9EAA9860
*Pin Verified
IERMINAL # 50010007

03/01/17 18:38:35
# ITEMS SOLD 20

TC?¢G?? 2084 1589 0298 6057 7575

1 111111111 111111111",0,1,0,0,0,1,232
58bf037ee4b0d23e3773984b,,"\:?¢G??35w

Save mOney. Live better.

( 410 ) 549 ?¢G??? 5400
MHNHGER sauna KHN??EL
61?¢FX (120213?¢G?? 20111 31%;: 1
ILL ,
311 02436 60P1 006837 TEu 19 1R1 02497
LUUR 005150020441 F

GV HRZELNUT
3 STRIP HDY
GLUE STICK
??PPLE BRRREL
LEHD REFILL
8 SCISSDR
BDUNCE
INVITES
TISSUE SSHT
RRT CRRFT
88 202 PNT
ED IBU
DETRNGLER
HZ HHLT VIN
GV VINEGHR 1
L??CT 2 96F0
2 MILK

HHS 3.46
B???TH TISSUE
GRIPS
UDDD STICKS

007874202869 F
004010000928 F
002600000584
002899520255
007251203086
007357716382
003700082332
001117950614
076379596959
004517300014
002899520225
068113169937
007124933900
001300000179 F
007874235199 F
004138309072 F
007874235187 F
YOU SRVED 0.30
005400010183
085649000058
076594016789

** ITEM P??tk??GE 48580210132 *

NRUTICRL FLC
1.500 ad

076967821166
GT 1 5d FDR 4.97

** PRCKRGED PRICE 7.46 **

GRTDRHDE
GRTDRHDE

005200032016 F 1.00 X
005200032555 F 1.00 X
SUBTDT???L 57.40

TRX 1 6.000 X 2.15

EFT DEBIT

TDTRL 59.55
DEBIT TEND 59.55
CHHNGE DUE 0.00

P???Y FRDH PRIMHRY

S9 55 TDTHL PURCHHSE
US DEBIT x*** iii! ?¢G?55* 9722 I 2

REF 0 706400881059
NETUDRK ID. 0090 HPPR CDDE 810590

US DEBIT

???ID 60000000980840
TC 272E0603744D???731
*Pln Verified
TERMIN??L 3 80011065

03/05/17

WITE
T08 8593 0475

11111111111111 111111111111111111111111111111111111111111111111111111111111111111111

L54 11

-celP?¢G??rs1 on . lnarf P

66'II$ 6L8# (1091/1719
?¢G??sueaad pue [BLUEJBJ 0.11m

L111M paddo; SHOJ lemme) 1105
SHO??? lawemg ueoad

621$ V088 ?¢G??20 91
'sawaqanlq A31n1pue dumld
?¢G??zaeMS AIIeJnIEN JUVWSZAH
saguaqanlg :31qu

661$ 998$! (?¢G??20 8) v

JOAeu Aunu pue zaams Anu??us 8 mm
eou1nb u1eJ??xua13ue pue szeo 1m 1an5
mm; apeLu [ESLUIEO Awean 4mm
eougno pea 011M 123111320 m3 193;;",0,0,0,0,0,1,256
58bd6d72e4b0d23e377385b9,,"Savo mm?¢G??iey. Live better

1 217 1 875 ?¢G??? 0016
HHNHGER JHSON FHRMER
4224 N PROSPECT s1
DECHTUR IL 62526 1
311 01590 0P1 004435 151 18 7R0 0945
010050 007771179139 3.97
BINDER 007771179240
CRICUT BLHDE 009357303224
STYLUS 009357354550
03:20::1055550093573.?¢G?? -?¢G??
MORKERS 009357380902
VNL WHITE 009357376333

VNL BRIGHTS 009357323757
VNL BLOCK 009357345764

ENVELOPES 008522760742
ENVELOPES 008522760700
ENVELOPE 007431974076
18 RULER 007357710417
ST???PLES 002775501079
MHGNTC ERHSR 003413813503
LETTEROPENER 002775502142
STPL REMOVER 002775501245
PHPER CLIPS 004249109580
BIC COR THPE 007033050592
DROUER TRHY 004349109574
15x20 DE BRO 081229602428
ORGHNIZER 007314920439
3X3 NOTE 4PK 005114197415
POPER 088611197490
FILE FOLDER 007878766501
EXPLORE RIRZ 009357327038

SUBTOTOL
THX 1 9.000 X

TOTRL

ECO CHECK TEND

CHHNGE DUE

When you 903 ha check. you aufhorlze
us to use 138 informaflon fo process
an Elec+*2nlc Funds Transfer (EFT) or

a draft an on your account. or to
Process 1 e Paymeni 05 a check. If
Payment I. re+urned unpaid. sou
aufhorlze collection 0F sour Payment
and fhe Return Fee below bu EFTts) or
ofoffts) drawn on your account. Call

... . .0 I .I 7 ..:

W93. ?¢G??~ ""
2 t ,,

1353. ?¢G??

Fi??

. ?¢G??Jc",0,0,0,0,0,1,188
58bce6b1e4b0d23e37738342,,"4'
"" AEIII?¢G?? ?¢FF""|?¢G??b.
Save money. Live better.

< 717 > 561 ?¢G??? 8402
MANAGER JOSHUA THOMPSON

6535 GRAYSON R0
5?¢G?? 2 HARRISBURG PA 17111
810 01891 OR?? 009048 TE# 48 TR# 06023
KE PASTA LPS 081088201601 F 2.72 0
RF CHEESYQSA 081088201605 F 2.72 0
snART MADE 002580000016 F 3.28 0
RDPLPR HUMUS 004082201154 F 2.98 0

SUBTOTAL 11.70
TOTAL 11.70
DISCV TEND 11.70

Discover Credit xx xxx: xxx: 7217 I 1
APPROVAL # 01891R

REF # 704900555175

AID A0000001523010

TC FO8682ED3FOF484C

TERMINAL # 30010926

*NO SIGNATURE REQUIRED
02/18/17 09:36:27

CHANGE DUE 0.00

# ITEMS SOLD 4

TC# 7156 5983 3485 2312 0556

; 11 mu 1 111111

T Watch The Receipt ?¢G??
Oscar Sunday Feb 26 0n_ABL
02/18/17 09:36:27

xxxCUSTOMER COPY***

Store receipts on your phone. Halmart P
ay.

         

E.

a=~a
+""""' E]

III",0,1,0,0,0,1,136
58be08b4e4b0d23e377390fe,,"I0 8: 7L039L176L62

l
Walmart 3.:

Save money. Live better.

( 317 ) 823 - 1054
MHMREER lIMDSEY MHCLERN
10735 PEMDLETOM PIKE
IMDIRMRPULIS IN 46236
310 03529 000 000675 1E?¢G?? 15 700
4002 FUIGERS 002550000510 F
4002 FUlSFRS 002550000510 F
4802 F010ERS 002550000518 F
COFFEE F1110 007128705990
COFFEE FILIR 007128785990
COFFEE 11110 007120785900
DRUM SIMPLY 003700017320
SUBIOTRL
10101
0180 TEMD

00050

2.07 U
2.07 0
2.87 0
1.78 0
1.78 0
1 78 0

0

3h74
47.69
47.69
47.69

01373 L?¢G??HEDII 3-7:"" um NH 3218 I 2

RPPROURL 0 026322

REF 0 706600081056

10008 ID ~ 387066020301540
UALIDRTIUM ~ SFES

PAYMENT SERUICE ~ F

010 00000000031010
TC 1E751907F5905989
[ERMIMRL 0 80011062
*M??? SIEMHTURE REUUIRED

03/06/17 19:47:22
CNRMGF 00E
0 ITEMS 80L0 7
100 7311 4356 6640 9025 309

11111111111111?¢G?!!!HIH11111llllllllil???llllllilllll 11111

03/06/17 19:47:3.
***00810MER COPY$?¢FG?¢FD

0.00

l1!",0,1,0,0,0,1,136
58bce693e4b0d23e3773833f,,"?¢G??IIVaIIIIIaIIt ""

Save rnone y.ILivel112tter.

(.111 1 51,1 1511112
?¢G???¢G?3 IIANA1;.II.' 11111111 111011113011
(11:11 111151111 11.11
11111111111111 :1: PA 1/111

1III IIl?¢G??1?¢G??II III II IIII IIILII I II 4/ ?¢G?1309880
IJiIIIISII/1KI I|/??¢FG"".:l1nlIIJIII| ?¢G??.I.:(I

III)?? I AN? (""III-III](VIII/DU ?¢G??1.528 X
SIIIII ?¢G??II AI VII/3
IAI?¢G??. I |'- IIIIIJ 'I?¢G??, III?
'I J) I III 20 . ?¢FG15
IRISH II NII 1.?¢G??.(II.I
IIII?¢G??FII IINII 13.55:)
{I IIINI?¢G??II"" IJIJI: ('1 III

I I I III IIII I?¢G??IW I?¢G??I-ZI?¢G??JM PRIMARY
3.69) IITII?¢G??I IV'IJleIIIALIF
AICIIIINI II HM?¢G?? H?¢G? ?¢G??I?¢G? (1111K '1
III II lIIE?¢G??AIU-IETII?¢G??I150
NI ?¢G?KIRK II). (IUD?) ?¢G??.III?¢G??II '.21__)III 82398}:
II .II?¢G??INAI II ?¢G??LIIIIIQII'if:

(I2! I9/?¢G??I 1' 0552512: I'z.?¢G??

II IIIEZI?¢G??IIS SSZ'OLD 2

IIJII 21/] 31I1I?¢G??1 IIJI 8594 I13

III IIIIIII II IIIII II IIII

WIIIIII III-I IIICKIIII \
0?¢G??11 df 31.11?¢G??11111'9 III) PI} 1:1r1 AIII,
(2/10/17 (It: :51): I4

. _?¢G?? )
I-""H' 111-111111-{2 11:1 yUIII?¢G?? IIIInI 1e. HdIIIIcII I I
11?¢G??]",0,0,0,0,0,1,149
58bd7e6be4b0d23e37738697,,"So. back of
to win .1000

ID 8 7L036C089SO

recs!!! for sour chance

\'I
or s

Walmart

Savo money. live better.

( 269 ) 927 6025
?¢G?M0518 CMY HCCLENDON
1400 8011 DR
5LN1UK HARBOR ?¢G?I 49022

$18 0.;62 JP! QJ?¢G??SLB ?¢G??El 15 FRI 06765

?¢FG505 ?¢G??2;?¢G??
NY at?? 2.?¢G??
2 a!
IEVOSII

2 P1
L; P a
.wE??St
Y?¢G??SVJCPB.E ""
LLSPICPBLE H
PLP TRPTS
BHV a/BFF.J
POP mms
HILKa OREO K

4 81
TDRTILLRS
SRUCES
BENT BURGER
GV NRC CHS
BGNRNRS

3.34 lb 3
RXE IS
UONDER UHIRT
KF HC CHEESE

""I

' J
(?¢G??6

?¢G??3852

KF HC CHEESE
CHEESE

POP TRRTS
COUPON 38000
UHDLEHILK $5
BLENDED
UHOLEHILK

KS
COUPON 36632

TUN6~UTR 00
UHT F0

4 HT

1 FOR
1 FOR 0

1 FOR

3078(42'210! F
00?¢G??210000235 E
1 00
001874239084 1
10
?¢G?3'385254?¢G??54""
85?¢G??3852'1100H
003610010033 :
0058000'f?¢G??b3
0038000'. 4?
003800051131
007112921217
003800232754
007022100839
1 34
002733100033
003620021920
078398771065
007874211099
000000001011K
1 lb /0.52
007940070021
007225001137 F
081088201603 F
VENDOR COUPON
VENDOR COUPON
081088201603 F
004610040047 F
003800075603 F
053800081000 F
003663201357 F
003663201356F

5
F
F.
F
F
F
F.
;
F
F
I

S 003663201351

053663210000 F
4800000095 F

41

0

UJNMMWJONO N

?¢G??VIKING""

54 0

1 1.
UHT TUNR- UTR 00480000009
:1 VOIDED ENTRY .0 5 F

UHT TUNR- UTR 004800000095 F
NY TDBST 007045900573F

SUDTOTRLF

SUBTOTHL
Tax 1 6.000 x

TDTBL

SHOPPING CRRD TEND

HCBRD TEND

. EU?¢G?? ?¢G??0'! OOOO-h-?¢G??JN-i-?¢G??NNw?¢G?????

Hasfchard it's nus. at??; 229
mm:

I 7 .02?
ggg???ilT SERVICE - a",0,1,0,0,0,1,247
58bcf236e4b0d23e377383aa,,"Save money. Live better.

in ?¢G?? _
H"" Hi'u'i -':1I]

_ IHU }
.- 4 Jul/INN i
.. ?¢G??..-:.//u/u41
rumba/2511
ublbf???illlH?¢G??r?¢G??)
?¢G??JJIHUIAI
IAK l ?¢G??J If)?¢G?? is
[AX 2 1 Ullll I
{AX :5 is 0/!) X
HHM
In isll II NI)
1n HII LAzll HAI?¢G??K
mm in MI PURHIAHI
zhb MINUH ?¢G??;
I'HANI'J UUl m

H i In lsll i'AV I HUM |v'|<lMN<?¢G??{
l?¢G??) ks'd l?¢G??l!i?¢FGl?¢FGlll\?¢G??ul
m an (ZA'M ?¢G??MK
9"": ms IUIAl l?¢G??lJHlitlfml
?¢G?1, mm] \:;A KIA! AllA {ill}? 1 1
(h H lumulJ/UWM
NI IHURK ll! uu?¢G??m N?¢G??i'l: illlil [HALU

U?¢G??. mull

All] NWUUUHII?¢G??MIIHU
H: Autlmzszsl :usmuww
tl?¢G??m Vrfl Illm
IlRMiNAl H alum-M

ULs/u?¢G??vl/ Ih?¢G?? 12"" .
<. MUHJ b

12% 13:51
MMm' Wu?¢G??mml P",0,0,0,0,0,1,118
58bdc745e4b0d23e37738b97,,"Walmart' 4:

54.6 money. 1 ??ve bettet

7'7 I 632 ?¢G?? 8?¢G??44
I:A.f:;??¡Ó3 ~ICK CELU UCCI

:392'3035251 0 47 x
' 3378742 3678 1 1 06 0
333000004048KI
:3: o 33 66
337047565704 1 88
r'S 333338366602 I 93
32880029281 F 77
23': 32880029281 F 7?
-66 vgk 2204 332880029261 F 18
-s .~?¢G??E 2:38 3: 2880029281 F 77
-2 .- _ ??_ F 7?
3.1G~:=:3*???Z 307874228335 F 08
3.1?¢FG~Z=G9?¢G??62 3378?4228335 F 08
SUBTOTRL .89
' Z 3344?0002132 F 98
?¢G??.2 334470002132 1 98
; I 004470002132 1 98
$7539 02434 F 00
307539102434 F 00
322454230?48 143
v _ 382650471516 1 86
?¢G??~ ~g~:* '2245""30838 1 38 0
1""??: saw???¢G?? .2245'180918 1
.331. - 2108 HRS 8 55
:h 322'30 ?¢G??00863 1 b ?¢G??
.?¢G??;N ?¢G??22 '5 33 360004?¢G?6A1
.1!"" .1. ' ?¢G?? .t?? IO 98
,. .~ ~18?¢G? p6123881811!
3."" .1"" ""1?¢G??1?¢G?? 361363331811?
:1 1d 1 '3;4*.?¢G??.?¢G??\?¢G?1H
311')""; n 6&1I3423h205
[ 1?¢G?? 1?¢G??¢G? 1 0021403062l0
66.? ?¢G??-?¢G?? 993139363910
I.?¢G?? ,1 a1, 13,21,121011002632
f.~ H! 601814231003
fj??rv f?¢G? , 302200012400
 ; 086 P 013820311211
:3 ' f in? 004128000386
' 1v i 088133400649
007261345201
004460031343

1

u u

H
l?¢G?? l?¢G??
?¢G??IV|.4\[ '8 '

- .
?¢G?? |?¢G?? ?¢G??~I?¢G??
I I

81.!?¢G?

?¢G??,\.:
0'
?¢G??6

ll'

Inns U! I DI
H?¢G??

Inn?¢G??-
II \I t

l?¢G??
3 I931!

(
8?¢G??

?¢G??I
mmeqmmuuu~NN?¢G???¢G???¢G???¢G???¢G??""?¢FX?¢G???¢FX

\! 13

l

4 I?¢G?? ?¢G?? . I I
.

mm b 3?¢G?? t5
X

I
3 ?¢G??U

I
my {a i}!
p. .. aux-nu

IV!?¢G??

It
I

0?¢G??:

(3000000 0000000222

8"" ??ght,?¢G?? ?¢G??1?¢G?? I91 \u 1?¢G?? F

?¢G??7' ti' I!?¢G?? '1?¢G??
x 9< v54

$**VTV-*~?¢G?? ?¢G??0?¢G??""

(d?¢G??tdOWNU?¢G??f-a?¢G??u?¢G??- ??0 ?¢G??- -' - ?¢G??-3.6

 

XXDZOZCCZCQ$C)""L7",0,1,0,0,0,1,277
58bcdf1ce4b0d23e377382f9,,"??smart

Save money. Uwe better.

( 4f9 ) 443 ?? 16/9
HHNHGER PEIHH HUHfSIN??PR
39l9 HU?¢G?? HHIL QUE
FEVEfitUIIIE RR 72703
??c?????????? if"" 0} IR?¢G?? wand}
O???i????????????b???d??? f J.??4 7
60446008115? f 4.6?? R
007$?424336? f 3.33 R
?¢G?? UU!2OOQQI333 { 2?¢G??50 R
5&8 0015143033bb I 2.53 E
?¢G??n 0011114243017: Er 41m ???
S?????ini??i 22.28
00120008133: % 2.3a R
SUbi??l??l 24~?3
tax 2 4.750 2 l,i8
T??i???i 25-46
UlUil ll??U 25596
[H???????t 991 0.50

Lii Ufbl! FRY :nun PHJH???NY
25.96 Intni PUH[HR$E
3 0151f *??44 **** **** 1114 I 0
?¢G??if n i??b4u04n/931
HfIUU??K In. ??UHI nrvn [09L 32690?

as ???lUi? V
min aououuuuo4zg03
it L!bn4nngagnnazpt,",0,0,0,0,0,1,106
58bca25ae4b0d23e37737dd1,,"' ' o a
Save money. Live better.

( Lib) ) '25?) 0128
MANAGIR I)! RRIIZK MYl 0R
408E?? 010000000 LN
llll VII 1 A0?¢G??) H. 3216?
SI"" 0112b! 0P?¢G? 009054 W?¢G?? 54 \R# 07312
10 C000 01 060113106270 F 6.74 N
[W 01V M1715 ()(_)79t10()/2508 6.98 X
[W (N [II V M0 007940072593 .
v10 0111 SR 005100001231 F
v10 0111 SR 005100001231 1
(SHIPS AHOY 004400003339 F
SHAVL CRLAM 004740024040
00VL ARA 007940059146
E0 PAlN CRM 068113177913
L0 PAIN CRM 066113177913
1 LAMP KIT 004318050960.,_,1-1,.
?¢G???¢G??FUSION 004740051718
171 60R 24CT 030045029727
10 REQUIRED - 17
NONYOUSE 0V0 002519220607
SKIN CARE 030521062214
LIP CARE 030573195151
HAS 1.00 YOU SAVED 0.20
LIP CARE 030573199551
HAS 1.00 YOU SAVED 0.20
MENS PU 36CT 068113106459H
SUBTOTAL
TAX 1 7.000 3
TOTAL

CASH '1 END
CHANGE DUE
# ITEMS SOLD 18
TM! 2181 4450 6932 9356 1102

Hilllll E! H \\\\.\\?¢G??1\\\\\\

03/05/17 14 39:49
Store receipts on your phone Halmart P

(W.",1,1,0,0,0,1,159
58a66fa6e4b0314ab22f9f6d,,"ck of receipt for your chance
$1000

7KZSZS7067R

See D3
to W'""

ID 1""

Save money. Live better.

( 641 ) 236 ?¢G??? 4999

MANAGER ANDY SURAT

415 INDUSTRIAL AVE

GRINNELL IA 50112
ST# 00647 OP# 009043 TE# 43 TR# 00653
REDUCED TO CLEAR HAS 0.98
DONUT HOLES 007874299074 F 0.49 0
MARG 2L8 STK 002900000825 F .

0V WHITE BRD 007874228542 F
SUBTOTAL

TOTAL
CASH TEND
CHANGE DUE

1; ITEMS SOLD 3

' j TC# 5604 1798 0096 6194 5038

es TTHTT ?¢G??I I TllTTllTlll
Hatch The Receipt 1

Oscar Sunday Feb 26 on ABC
02/16/17 19:43:46

??¡Ó;ore receipts on your phone. Halmart P",1,1,0,0,0,1,105
